Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG,N_WORDS
2004.a1.txt,1486.486,1272.523,844.595,630.631,3,1,0,888
2005.a1.txt,1480.769,1230.769,740.385,634.615,2,3,0,1040
2007.a1.txt,1442.411,1205.597,850.377,624.327,0,0,0,929
2008.a1.txt,1504.425,1128.319,896.018,674.779,3,0,1,904
2009.a1.txt,1236.749,1307.42,583.039,583.039,0,1,1,566
2011.a1.txt,1621.302,1325.444,816.568,804.734,3,2,0,845
2012.a1.txt,1522.31,1102.362,839.895,708.661,1,3,5,1143
2013.a1.txt,1290.984,1127.049,676.23,891.393,1,0,0,976
2014.a1.txt,1344.743,1198.044,977.995,745.721,0,6,1,818
2015.a1.txt,1431.601,1124.072,816.543,615.058,1,1,0,943
2017.a1.txt,1687.98,1138.107,677.749,524.297,0,0,0,782
2018.a1.txt,1349.831,1664.792,528.684,449.944,0,0,0,889
2019.a1.txt,1406.026,1348.637,659.971,602.582,1,3,0,697
2020.a1.txt,1310.751,1428.571,603.829,692.194,0,2,0,679
2021.a1.txt,1433.649,1338.863,770.142,604.265,0,6,0,844
2022.a1.txt,1162.791,1581.395,697.674,604.651,0,0,1,860
2023.a1.txt,1205.847,1364.19,609.013,706.456,2,3,0,821
2024.a1.txt,1217.949,1333.333,794.872,717.949,0,2,0,780
2026.a1.txt,1379.731,1050.061,659.341,708.181,2,7,7,819
2027.a1.txt,1498.258,1207.898,754.936,673.635,5,1,1,861
2028.a1.txt,1462.799,1223.203,706.179,781.841,0,0,0,793
2030.a1.txt,1194.226,1482.94,485.564,603.675,0,2,0,762
2031.a1.txt,1245.186,1514.763,744.544,757.381,0,0,1,779
2032.a1.txt,1204.663,1373.057,595.855,712.435,0,0,0,772
2034.a1.txt,1045.828,1233.843,505.288,763.807,3,2,2,851
2035.a1.txt,1238.095,1297.619,559.524,726.19,0,3,0,840
2036.a1.txt,1332.712,1360.671,671.016,782.852,1,8,1,1073
2037.a1.txt,1599.444,1182.197,1070.932,598.053,0,1,0,719
2038.a1.txt,1630.847,1289.507,720.607,353.982,4,1,3,791
2039.a1.txt,1343.639,1486.326,689.655,665.874,0,1,0,841
2040.a1.txt,1640.489,1308.901,645.724,628.272,2,0,1,573
2041.a1.txt,1220.779,1272.727,844.156,610.39,1,4,0,770
2042.a1.txt,1062.176,1308.29,686.528,634.715,2,2,0,772
2044.a1.txt,1398.964,1450.777,556.995,595.855,1,2,0,772
2045.a1.txt,1700.0,1400.0,650.0,512.5,1,2,0,800
2046.a1.txt,1631.455,1302.817,586.854,551.643,0,0,3,852
2047.a1.txt,1520.913,1318.124,722.433,671.736,0,3,0,789
2048.a1.txt,1197.802,1263.736,725.275,747.253,0,4,1,910
2049.a1.txt,1454.918,1161.202,525.956,737.705,3,4,5,1464
2050.a1.txt,1615.29,1504.316,554.871,332.922,0,2,0,811
2051.a1.txt,1428.571,1022.28,904.325,576.671,2,0,3,763
2054.a1.txt,1582.054,1074.38,755.608,767.414,4,0,0,847
2055.a1.txt,1350.575,1479.885,761.494,431.034,0,0,0,696
2056.a1.txt,1311.475,1256.831,614.754,696.721,0,11,2,732
2057.a1.txt,1270.44,1471.698,641.509,704.403,0,2,0,795
2058.a1.txt,1514.451,1225.434,554.913,682.081,4,3,0,865
2059.a1.txt,1465.201,1221.001,866.911,732.601,0,1,2,819
2060.a1.txt,1302.521,1400.56,770.308,560.224,0,1,1,714
2061.a1.txt,1417.798,980.392,693.816,769.231,4,4,1,663
